1198,28.83,27.03
1204,30.18,28.38
1211,31.76,29.73
1217,33.33,31.31
1223,34.68,32.66
1229,36.49,34.01
1235,38.06,35.59
1241,39.64,36.94
1247,41.44,38.51
1254,43.02,39.86
1260,44.59,41.44
1267,46.4,43.02
1273,47.97,44.59
1279,49.55,46.17
1285,51.13,47.75
1291,52.93,49.32
1298,54.73,50.9
1304,56.31,52.48
1310,58.11,54.05
1316,59.91,55.63
1322,61.94,57.43
1328,63.74,59.01
1334,65.54,60.81
1341,67.34,62.39
1347,69.14,64.19
1353,70.95,65.99
1359,72.75,67.57
1366,74.55,69.37
1372,76.58,71.17
1379,78.38,72.75
1385,80.41,74.55
1391,82.43,76.35
1397,84.23,78.15
1403,86.26,79.95
1409,88.06,81.76
1415,90.09,83.56
1422,91.89,85.36
1428,93.92,87.16
1434,95.72,89.19
1440,97.75,90.99
1446,99.77,92.79
1453,102.03,94.82
1459,104.05,96.62
1466,106.08,98.65
1472,108.11,100.45
1478,110.14,102.48
1484,112.16,104.5
1490,114.19,106.53
1497,116.44,108.33
1503,118.47,110.36
1510,120.5,112.39
1516,122.52,114.19
1522,124.55,116.22
1528,126.58,118.24
1535,128.83,120.27
1541,130.86,122.07
1547,133.11,124.1
1554,135.36,126.13
1560,137.39,128.15
1566,139.64,130.18
1573,141.67,132.21
1579,143.92,134.23
1585,145.95,136.26
1592,148.2,138.51
1598,150.23,140.54
1605,152.25,142.57
1611,154.5,144.59
1617,156.53,146.85
1623,158.78,148.87
1629,161.04,150.9
1636,163.06,153.15
1643,165.32,155.18
1649,167.57,157.21
1655,169.82,159.46
1661,171.85,161.49
1667,174.1,163.51
1673,176.35,165.77
1681,178.38,167.79
1687,180.63,170.05
1693,182.88,172.07
1699,185.14,174.1
1705,187.39,176.35
1711,189.64,178.38
1718,191.89,180.63
1725,194.14,182.66
1731,196.4,184.68
1737,198.65,186.94
1743,200.68,188.96
1750,202.93,191.22
1756,205.18,193.24
1763,207.43,195.27
1769,209.68,197.52
1775,211.94,199.55
1781,214.19,201.58
1788,216.44,203.83
1794,218.69,205.86
1800,220.95,207.88
1807,223.2,210.14
1813,225.45,212.16
1819,227.7,214.19
1826,229.73,216.44
1832,231.98,218.47
1838,234.23,220.5
1844,236.49,222.52
1851,238.74,224.77
1858,240.99,226.8
1864,243.24,228.83
1870,245.5,230.86
1876,247.75,233.11
1882,250,235.14
1888,252.03,237.16
1896,254.28,239.41
1902,256.53,241.44
1908,258.78,243.47
1914,260.81,245.72
1920,263.06,247.75
1926,265.32,250
1934,267.57,252.03
1940,269.82,254.05
1946,271.85,256.31
1952,274.1,258.33
1958,276.35,260.36
1965,278.38,262.61
1971,280.63,264.64
1978,282.88,266.67
1984,285.14,268.92
1990,287.61,270.95
1996,289.86,272.97
2003,292.12,275.23
2009,294.37,277.25
2015,296.62,279.28
2022,298.87,281.31
2028,301.13,283.56
2035,303.38,285.59
2041,305.41,287.61
2047,307.66,289.64
2053,310.14,291.67
2059,312.39,293.92
2067,314.64,295.95
2073,316.89,297.97
2079,319.14,300
2085,321.4,302.25
2091,323.65,304.28
2097,325.68,306.31
2105,327.93,308.33
2111,330.18,310.59
2117,332.43,312.61
2123,334.68,314.86
2129,336.94,316.89
2136,339.19,318.92
2142,341.44,321.17
2149,343.69,323.2
2155,345.72,325.23
2161,347.97,327.48
2167,350.23,329.5
2174,352.48,331.76
2180,354.73,333.78
2186,356.98,335.81
2193,359.23,338.06
2199,361.49,340.09
2205,363.74,342.34
2212,365.99,344.37
2218,368.24,346.62
2224,370.5,348.65
2230,372.75,350.68
2237,375,352.93
2244,377.25,354.95
2250,379.5,357.21
2256,381.76,359.23
2262,384.01,361.49
2268,386.26,363.51
2275,388.51,365.77
2282,390.77,367.79
2288,393.02,370.05
2294,395.27,372.07
2300,397.52,374.32
2306,399.77,376.35
2313,401.8,378.6
2320,404.05,380.63
2326,406.31,382.66
2332,408.56,384.91
2338,410.81,386.94
2344,413.06,389.19
2351,415.32,391.22
2357,417.57,393.47
2364,419.82,395.5
2370,422.07,397.52
2376,424.32,399.55
2383,426.35,401.8
2389,428.6,403.83
2395,430.86,405.86
2401,433.11,408.11
2408,435.14,410.14
2415,437.39,412.39
2421,439.86,414.41
2427,442.12,416.44
2433,444.14,418.69
2439,446.4,420.72
2446,448.65,422.75
2453,450.9,425
2459,452.93,427.03
2465,455.18,429.05
2471,457.43,431.08
2477,459.68,433.33
2484,461.94,435.36
2491,464.19,437.61
2497,466.67,439.64
2503,468.92,441.67
2509,471.17,443.92
2515,473.42,445.95
2522,475.68,448.2
2528,477.93,450.23
2535,480.18,452.48
2541,482.43,454.5
2547,484.68,456.53
2554,486.94,458.78
2560,489.19,460.81
2566,491.67,463.06
2573,493.92,465.09
2579,496.17,467.34
2585,498.42,469.37
2592,500.68,471.62
2598,502.93,473.65
2604,505.18,475.9
2610,507.43,477.93
2617,509.68,480.18
2624,511.94,482.21
2630,514.19,484.23
2636,516.44,486.49
2642,518.92,488.51
2648,521.17,490.77
2654,523.2,492.79
2662,525.45,494.82
2668,527.7,497.07
2674,529.95,499.1
2680,532.21,501.13
2686,534.46,503.15
2693,536.71,505.41
2699,538.96,507.43
2706,541.22,509.46
2712,543.47,511.71
2718,545.72,513.74
2725,547.97,515.99
2731,550.23,518.02
2737,552.48,520.05
2744,554.73,522.3
2750,556.98,524.32
2756,559.46,526.35
2763,561.71,528.6
2769,563.96,530.63
2775,566.22,532.88
2781,568.47,534.91
2788,570.72,536.94
2794,572.97,539.19
2801,575.23,541.22
2807,577.48,543.47
2813,579.5,545.5
2819,581.98,547.75
2825,584.23,549.77
2833,586.49,552.03
2839,588.74,554.05
2845,590.77,556.08
2851,593.02,558.33
2857,595.27,560.36
2864,597.52,562.61
2870,599.77,564.64
2877,602.03,566.67
2883,604.28,568.92
2889,606.53,570.95
2895,608.78,572.97
2902,611.04,575.23
2908,613.06,577.25
2915,615.32,579.28
2921,617.57,581.31
2927,619.82,583.33
2934,622.07,585.59
2940,624.1,587.61
2946,626.35,589.64
2952,628.6,591.67
2959,630.86,593.69
2965,633.11,595.95
2972,635.14,597.97
2978,637.39,600
2984,639.64,602.03
2990,641.89,604.05
2996,644.14,606.31
3004,646.4,608.33
3010,648.42,610.36
3016,650.68,612.61
3022,652.93,614.64
3028,655.18,616.67
3034,657.43,618.92
3041,659.68,620.95
3048,661.94,623.2
3054,664.19,625.23
3060,666.44,627.25
3066,668.69,629.5
3073,671.17,631.53
3079,673.42,633.78
3086,675.68,635.81
3092,677.93,637.84
3098,679.95,640.09
3104,682.21,642.12
3111,684.46,644.37
3117,686.71,646.4
3123,688.96,648.65
3130,691.22,650.68
3136,693.47,652.7
3143,695.72,654.95
3149,698.2,656.98
3155,700.45,659.23
3161,702.7,661.26
3167,704.73,663.29
3174,707.21,665.54
3181,709.23,667.57
3187,711.71,669.59
3193,713.96,671.85
3199,716.22,673.87
3205,718.47,675.9
3213,720.72,678.15
3219,722.97,680.18
3225,725.23,682.43
3231,727.48,684.46
3237,729.73,686.49
3244,731.98,688.74
3250,734.46,690.77
3257,736.71,693.02
3263,738.96,695.05
3269,741.22,697.07
3275,743.69,699.32
3282,745.95,701.35
3288,748.2,703.6
3294,750.68,705.63
3301,752.93,707.88
3307,755.18,709.91
3314,757.43,711.94
3320,759.91,714.19
3326,762.16,716.22
3332,764.41,718.47
3338,766.67,720.5
3345,768.92,722.75
3352,771.4,724.77
3358,773.65,727.03
3364,775.9,729.05
3370,778.15,731.31
3376,780.41,733.33
3384,782.88,735.59
3390,785.14,737.61
3396,787.39,739.86
3402,789.86,741.89
3408,792.12,744.14
3415,794.37,746.17
3421,796.62,748.2
3428,798.87,750.45
3434,801.13,752.48
3440,803.38,754.73
3446,805.63,756.76
3453,808.11,758.78
3459,810.36,761.04
3465,812.61,763.06
3472,814.86,765.09
3478,817.34,767.34
3485,819.59,769.37
3491,821.85,771.4
3497,824.1,773.65
3503,826.35,775.68
3509,828.6,777.7
3516,830.86,779.95
3523,833.11,781.98
3529,835.59,784.01
3535,837.84,786.26
3541,840.09,788.29
3547,842.34,790.32
3555,844.82,792.57
3561,847.07,794.59
3567,849.32,796.85
3573,851.58,798.87
3579,854.05,800.9
3585,856.31,803.15
3592,858.56,805.18
3599,860.81,807.43
3605,863.06,809.46
3611,865.32,811.49
3617,867.79,813.74
3624,870.05,815.77
3630,872.3,818.02
3636,874.55,820.05
3643,876.8,822.3
3649,879.28,824.32
3655,881.53,826.58
3662,883.78,828.6
3668,886.04,830.86
3674,888.29,832.88
3680,890.54,834.91
3687,893.02,837.16
3694,895.27,839.19
3700,897.3,841.44
3706,899.55,843.47
3712,901.8,845.72
3718,904.05,847.75
3725,906.31,850
3732,908.56,852.03
3738,911.04,854.05
3744,913.29,856.31
3750,915.54,858.33
3756,917.79,860.59
3763,920.05,862.61
3770,922.3,864.86
3776,924.55,866.89
3782,926.8,868.92
3788,929.28,871.17
3794,931.53,873.2
3801,933.78,875.45
3807,936.04,877.48
3814,938.29,879.73
3820,940.77,881.76
3826,943.02,883.78
3833,945.05,886.04
3839,947.3,888.06
3845,949.55,890.32
3851,951.8,892.34
3858,954.05,894.37
3864,956.08,896.62
3871,958.56,898.65
3877,960.81,900.9
3883,963.06,902.93
3889,965.32,904.95
3896,967.57,907.21
3903,969.82,909.23
3909,972.07,911.49
3915,974.1,913.51
3921,976.35,915.54
3927,978.6,917.79
3933,980.86,919.82
3941,983.11,921.85
3947,985.36,924.1
3953,987.61,926.13
3959,989.86,928.15
3965,992.12,930.41
3972,994.37,932.43
3978,996.62,934.46
3985,998.87,936.49
3991,1001.13,938.51
